Tipo,Descripcion,Habitaciones,Baños,Área,Barrio,UPZ,Valor,valor,valor [M],Valor_m2_Barrio,Valor_m2_Millon,valor_m2,valor [m]
Apartamento,Apartamento en venta en Metropolis,3,2,80,Metropolis,Las Ferias,$ 353.000.000,,353.0,4448767.833981842,4412500.0,,
Apartamento,Apartamento en venta en Bosa,3,1,49,Bosa,Bosa Central,$ 134.000.000,,134.0,2677845.135869721,2734693.8775510206,,
Apartamento,Apartamento en venta en Bosa,2,1,45,Bosa,Bosa Central,$ 115.500.000,,115.5,2677845.135869721,2566666.6666666665,,
Apartamento,Apartamento en venta en Santa Fe,1,1,51,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 207.200.000,,207.2,5754799.433180728,4062745.098039216,,
Casa,Casa en venta en Bosa,2,1,44,Bosa,Bosa Central,$ 126.000.000,,126.0,2677845.135869721,2863636.3636363638,,
Apartamento,Apartamento en venta en Santa Barbara,1,2,62,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 498.000.000,,498.0,5852628.361947599,8032258.064516129,,
Apartamento,Apartamento en venta en Ciudad Bolívar,2,1,38,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 165.000.000,,165.0,3519495.43719927,4342105.263157895,,
Apartamento,Apartamento en venta en Ciudad Bolívar,2,1,38,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 165.000.000,,165.0,3519495.43719927,4342105.263157895,,
Casa,Casa en venta en Madelena,4,3,276,Madelena,Arborizadora,$ 780.000.000,,780.0,2459585.9327850253,2826086.9565217393,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,144,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 670.000.000,,670.0,8104486.540013073,4652777.777777778,,
Apartamento,Apartamento en venta en Chico Reservado,2,2,103,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 450.000.000,,450.0,8104486.540013073,4368932.038834952,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,88,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5681818.181818182,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,88,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5681818.181818182,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,88,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5681818.181818182,,
Apartamento,Apartamento en venta en Chapinero,3,3,190,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.495.000.000,,1495.0,4580185.76602501,7868421.052631579,,
Casa,Casa en venta en Zona Noroccidental,4,5,680,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 4.000.000.000,,4000.0,4572008.510026536,5882352.94117647,,
Casa,Casa en venta en Zona Noroccidental,4,2,73,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 199.000.000,,199.0,4572008.510026536,2726027.397260274,,
Apartamento,Apartamento en venta en Cedritos,3,3,77,Cedritos,Usaquén,$ 325.000.000,,325.0,5027419.586695462,4220779.220779221,,
Apartamento,Apartamento en venta en El Retiro,3,3,83,El Retiro,CHAPINERO: Chicó Lago + El Refugio,$ 840.000.000,,840.0,7122884.473877851,10120481.927710844,,
Apartamento,Apartamento en venta en Usaquén,2,2,82,Usaquén,Usaquén,$ 460.000.000,,460.0,5655581.34903221,5609756.097560976,,
Apartamento,Apartamento en venta en Bella Suiza,3,2,101,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 499.500.000,,499.5,6290550.7012394,4945544.554455445,,
Apartamento,Apartamento en venta en Usaquén,1,2,51,Usaquén,Usaquén,$ 430.000.000,,430.0,5655581.34903221,8431372.549019609,,
Apartamento,Apartamento en venta en Chico Norte,3,4,120,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 660.000.000,,660.0,8353851.0409248555,5500000.0,,
Apartamento,Apartamento en venta en Chico Norte,4,5,258,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 1.790.000.000,,1790.0,8353851.0409248555,6937984.496124031,,
Apartamento,Apartamento en venta en Chico Norte,3,3,100,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 480.000.000,,480.0,8353851.0409248555,4800000.0,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,64,Ciudad Salitre,Ciudad Salitre Oriental,$ 466.000.000,,466.0,7412638.847193035,7281250.0,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,64,Ciudad Salitre,Ciudad Salitre Oriental,$ 466.000.000,,466.0,7412638.847193035,7281250.0,,
Apartamento,Apartamento en venta en Chico Norte,2,2,89,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 1.100.000.000,,1100.0,8353851.0409248555,12359550.561797753,,
Apartamento,Apartamento en venta en Nicolas De Federman,2,2,68,Nicolas De Federman,Teusaquillo,$ 508.000.000,,508.0,5992745.920204822,7470588.235294118,,
Apartamento,Apartamento en venta en Nicolas De Federman,2,2,68,Nicolas De Federman,Teusaquillo,$ 508.000.000,,508.0,5992745.920204822,7470588.235294118,,
Apartamento,Apartamento en venta en Santa Barbara,3,4,145,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 850.000.000,,850.0,5852628.361947599,5862068.9655172415,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,59,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 230.000.000,,230.0,4572008.510026536,3898305.084745763,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,73,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 295.000.000,,295.0,4572008.510026536,4041095.890410959,,
Apartamento,Apartamento en venta en Santa Barbara,3,2,127,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 950.000.000,,950.0,5852628.361947599,7480314.960629921,,
Apartamento,Apartamento en venta en Cedritos,3,2,109,Cedritos,Usaquén,$ 550.000.000,,550.0,5027419.586695462,5045871.559633028,,
Apartamento,Apartamento en venta en Portales Del Norte,3,2,70,Portales Del Norte,Britalia,$ 330.000.000,,330.0,4550161.46393972,4714285.714285715,,
Apartamento,Apartamento en venta en Bosa,3,1,49,Bosa,Bosa Central,$ 163.000.000,,163.0,2677845.135869721,3326530.612244898,,
Apartamento,Apartamento en venta en Mirandela ,3,2,90,Mirandela ,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 339.000.000,,339.0,3992085.6610800745,3766666.6666666665,,
Apartamento,Apartamento en venta en El Chicó,1,2,55,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 486.000.000,,486.0,7648045.112781955,8836363.636363637,,
Apartamento,Apartamento en venta en Bella Suiza,3,2,83,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 450.000.000,,450.0,6290550.7012394,5421686.746987952,,
Apartamento,Apartamento en venta en El Batán,2,2,54,El Batán,La Alhambra,$ 260.000.000,,260.0,5006787.45153331,4814814.814814814,,
Apartamento,Apartamento en venta en El Batán,2,2,80,El Batán,La Alhambra,$ 460.000.000,,460.0,5006787.45153331,5750000.0,,
Casa,Casa en venta en Zona Noroccidental,4,5,430,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 3.000.000.000,,3000.0,4572008.510026536,6976744.186046512,,
Apartamento,Apartamento en venta en El Contador,2,2,70,El Contador,Los Cedros,$ 415.000.000,,415.0,5279454.722492697,5928571.428571428,,
Apartamento,Apartamento en venta en Usaquén,2,2,59,Usaquén,Usaquén,$ 380.000.000,,380.0,5655581.34903221,6440677.966101695,,
Apartamento,Apartamento en venta en Bosa,3,1,47,Bosa,Bosa Central,$ 136.000.000,,136.0,2677845.135869721,2893617.0212765955,,
Apartamento,Apartamento en venta en Bosa,3,1,48,Bosa,Bosa Central,$ 133.000.000,,133.0,2677845.135869721,2770833.3333333335,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,106,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 545.000.000,,545.0,4572008.510026536,5141509.433962264,,
Apartamento,Apartamento en venta en Usaquén,2,3,89,Usaquén,Usaquén,$ 760.000.000,,760.0,5655581.34903221,8539325.84269663,,
Apartamento,Apartamento en venta en Usaquén,2,2,81,Usaquén,Usaquén,$ 465.000.000,,465.0,5655581.34903221,5740740.740740741,,
Apartamento,Apartamento en venta en Bosa,2,1,40,Bosa,Bosa Central,$ 105.000.000,,105.0,2677845.135869721,2625000.0,,
Apartamento,Apartamento en venta en Bosa,3,1,47,Bosa,Bosa Central,$ 134.000.000,,134.0,2677845.135869721,2851063.829787234,,
Apartamento,Apartamento en venta en Usaquén,2,2,71,Usaquén,Usaquén,$ 476.500.000,,476.5,5655581.34903221,6711267.605633803,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,1,44,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 148.000.000,,148.0,4572008.510026536,3363636.3636363638,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,70,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 360.000.000,,360.0,4572008.510026536,5142857.142857143,,
Apartamento,Apartamento en venta en Zona Noroccidental,4,3,96,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 423.000.000,,423.0,4572008.510026536,4406250.0,,
Apartamento,Apartamento en venta en Usaquén,3,2,102,Usaquén,Usaquén,$ 610.000.000,,610.0,5655581.34903221,5980392.156862745,,
Apartamento,Apartamento en venta en Cedritos,3,2,125,Cedritos,Usaquén,$ 400.000.000,,400.0,5027419.586695462,3200000.0,,
Apartamento,Apartamento en venta en Santa Fe,1,2,44,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 397.000.000,,397.0,5754799.433180728,9022727.272727273,,
Casa,Casa en venta en Madelena,6,2,200,Madelena,Arborizadora,$ 480.000.000,,480.0,2459585.9327850253,2400000.0,,
Local,Local en venta en Restrepo,13,6,600,Restrepo,Restrepo,$ 1.300.000.000,,1300.0,2924219.9108469537,2166666.6666666665,,
Apartamento,Apartamento en venta en Usme,2,1,44,Usme,USME: Alfonso López + Ciudad Usme,$ 82.170.000,,82.17,3847569.525590091,1867500.0,,
Apartamento,Apartamento en venta en Santa Fe,1,2,50,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 354.000.000,,354.0,5754799.433180728,7080000.0,,
Casa,Casa en venta en Ciudad Bolívar,2,1,53,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 140.000.000,,140.0,3519495.43719927,2641509.433962264,,
Apartamento,Apartamento en venta en Santa Fe,1,2,44,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 397.000.000,,397.0,5754799.433180728,9022727.272727273,,
Apartamento,Apartamento en venta en Usaquén,1,2,51,Usaquén,Usaquén,$ 430.000.000,,430.0,5655581.34903221,8431372.549019609,,
Apartamento,Apartamento en venta en Chico Norte,4,5,365,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 2.850.000.000,,2850.0,8353851.0409248555,7808219.178082191,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,64,Ciudad Salitre,Ciudad Salitre Oriental,$ 466.000.000,,466.0,7412638.847193035,7281250.0,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,64,Ciudad Salitre,Ciudad Salitre Oriental,$ 466.000.000,,466.0,7412638.847193035,7281250.0,,
Apartamento,Apartamento en venta en Chico Norte,2,2,89,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 1.100.000.000,,1100.0,8353851.0409248555,12359550.561797753,,
Apartamento,Apartamento en venta en Santa Paula,1,1,47,Santa Paula,USAQUÉN: Country Club + Santa Bárbara,$ 405.000.000,,405.0,6486130.972268627,8617021.276595745,,
Apartamento,Apartamento en venta en Chico Norte,2,2,65,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 490.000.000,,490.0,8353851.0409248555,7538461.538461538,,
Apartamento,Apartamento en venta en Nicolas De Federman,2,2,68,Nicolas De Federman,Teusaquillo,$ 508.000.000,,508.0,5992745.920204822,7470588.235294118,,
Apartamento,Apartamento en venta en El Batán,3,3,101,El Batán,La Alhambra,$ 470.000.000,,470.0,5006787.45153331,4653465.346534654,,
Apartamento,Apartamento en venta en Chico Norte,3,3,84,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 700.000.000,,700.0,8353851.0409248555,8333333.333333333,,
Apartamento,Apartamento en venta en Nicolas De Federman,2,2,68,Nicolas De Federman,Teusaquillo,$ 508.000.000,,508.0,5992745.920204822,7470588.235294118,,
Apartamento,Apartamento en venta en Bosa,2,1,45,Bosa,Bosa Central,$ 128.700.000,,128.7,2677845.135869721,2860000.0,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,3,104,Ciudad Salitre,Ciudad Salitre Oriental,$ 930.000.000,,930.0,7412638.847193035,8942307.692307692,,
Apartamento,Apartamento en venta en Chico Norte,3,4,120,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 660.000.000,,660.0,8353851.0409248555,5500000.0,,
Apartamento,Apartamento en venta en Chico Norte,4,5,258,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 1.790.000.000,,1790.0,8353851.0409248555,6937984.496124031,,
Apartamento,Apartamento en venta en Chico Norte,3,3,100,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 480.000.000,,480.0,8353851.0409248555,4800000.0,,
Apartamento,Apartamento en venta en Santa Barbara,3,4,145,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 850.000.000,,850.0,5852628.361947599,5862068.9655172415,,
Apartamento,Apartamento en venta en Metropolis,3,2,80,Metropolis,Las Ferias,$ 353.000.000,,353.0,4448767.833981842,4412500.0,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,4,273,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.950.000.000,,1950.0,4572008.510026536,7142857.142857143,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,44,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 144.000.000,,144.0,4572008.510026536,3272727.272727273,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,44,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 144.000.000,,144.0,4572008.510026536,3272727.272727273,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,44,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 144.000.000,,144.0,4572008.510026536,3272727.272727273,,
Casa,Casa en venta en Zona Noroccidental,3,2,95,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 435.000.000,,435.0,4572008.510026536,4578947.368421053,,
Apartamento,Apartamento en venta en Andes Norte,3,3,105,Andes Norte,La Floresta,$ 585.000.000,,585.0,5683066.361556064,5571428.571428572,,
Apartamento,Apartamento en venta en Engativa,3,2,100,Engativa,Engativá,$ 488.000.000,,488.0,2887769.666800428,4880000.0,,
Apartamento,Apartamento en venta en Cedritos,3,3,102,Cedritos,Usaquén,$ 550.000.000,,550.0,5027419.586695462,5392156.862745098,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,49,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 153.000.000,,153.0,4572008.510026536,3122448.9795918367,,
Apartamento,Apartamento en venta en Usaquén,2,2,79,Usaquén,Usaquén,$ 483.000.000,,483.0,5655581.34903221,6113924.050632912,,
Apartamento,Apartamento en venta en Fontibón,3,2,43,Fontibón,Fontibón,$ 175.000.000,,175.0,3723021.3134775246,4069767.4418604653,,
Apartamento,Apartamento en venta en Engativa,3,2,54,Engativa,Engativá,$ 245.000.000,,245.0,2887769.666800428,4537037.037037037,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,91,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5494505.494505495,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,80,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 385.000.000,,385.0,4572008.510026536,4812500.0,,
Apartamento,Apartamento en venta en El Batán,1,1,43,El Batán,La Alhambra,$ 285.000.000,,285.0,5006787.45153331,6627906.976744186,,
Apartamento,Apartamento en venta en Fontibón,3,2,48,Fontibón,Fontibón,$ 173.000.000,,173.0,3723021.3134775246,3604166.6666666665,,
Apartamento,Apartamento en venta en Santa Barbara,1,1,59,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 390.500.000,,390.5,5852628.361947599,6618644.06779661,,
Apartamento,Apartamento en venta en Cedritos,3,2,109,Cedritos,Usaquén,$ 550.000.000,,550.0,5027419.586695462,5045871.559633028,,
Apartamento,Apartamento en venta en Cedritos,2,2,79,Cedritos,Usaquén,$ 354.000.000,,354.0,5027419.586695462,4481012.658227848,,
Apartamento,Apartamento en venta en Chapinero,2,3,160,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 870.000.000,,870.0,4580185.76602501,5437500.0,,
Apartamento,Apartamento en venta en Los Rosales,1,2,57,Los Rosales,CHAPINERO: Chicó Lago + El Refugio,$ 449.000.000,,449.0,8208857.198335645,7877192.98245614,,
Apartamento,Apartamento en venta en Cedritos,3,2,109,Cedritos,Usaquén,$ 550.000.000,,550.0,5027419.586695462,5045871.559633028,,
Apartamento,Apartamento en venta en El Chicó,3,4,197,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 895.000.000,,895.0,7648045.112781955,4543147.208121828,,
Apartamento,Apartamento en venta en El Chicó,3,5,272,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 1.600.000.000,,1600.0,7648045.112781955,5882352.94117647,,
Casa,Casa en venta en Zona Noroccidental,3,4,230,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 980.000.000,,980.0,4572008.510026536,4260869.565217392,,
Apartamento,Apartamento en venta en Cedritos,3,2,85,Cedritos,Usaquén,$ 360.000.000,,360.0,5027419.586695462,4235294.117647059,,
Apartamento,Apartamento en venta en Bosa,2,2,74,Bosa,Bosa Central,$ 489.000.000,,489.0,2677845.135869721,6608108.108108108,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,91,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5494505.494505495,,
Apartamento,Apartamento en venta en Chico Norte,2,2,81,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 620.000.000,,620.0,8353851.0409248555,7654320.987654321,,
Apartamento,Apartamento en venta en Chico Norte,2,2,62,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 610.000.000,,610.0,8353851.0409248555,9838709.677419355,,
Apartamento,Apartamento en venta en Tintala,3,1,47,Tintala,Tintala,$ 152.000.000,,152.0,3799199.244295887,3234042.5531914895,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,105,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 650.000.000,,650.0,8104486.540013073,6190476.19047619,,
Casa,Casa en venta en Tintala,4,2,72,Tintala,Tintala,$ 230.000.000,,230.0,3799199.244295887,3194444.4444444445,,
Apartamento,Apartamento en venta en Usaquén,4,2,160,Usaquén,Usaquén,$ 390.000.000,,390.0,5655581.34903221,2437500.0,,
Casa,Casa en venta en Usaquén,3,3,75,Usaquén,Usaquén,$ 330.000.000,,330.0,5655581.34903221,4400000.0,,
Apartamento,Apartamento en venta en Chico Norte,3,4,317,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 2.900.000.000,,2900.0,8353851.0409248555,9148264.98422713,,
Casa,Casa en venta en Engativa,3,4,243,Engativa,Engativá,$ 850.000.000,,850.0,2887769.666800428,3497942.3868312757,,
Apartamento,Apartamento en venta en Chico Reservado,3,4,152,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 995.000.000,,995.0,8104486.540013073,6546052.631578947,,
Casa,Casa en venta en Chico Reservado,4,4,285,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 870.000.000,,870.0,8104486.540013073,3052631.5789473685,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,126,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 634.000.000,,634.0,8104486.540013073,5031746.031746032,,
Apartamento,Apartamento en venta en Ciudad Bolívar,2,1,38,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 175.000.000,,175.0,3519495.43719927,4605263.157894737,,
Apartamento,Apartamento en venta en Ciudad Bolívar,2,1,38,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 175.000.000,,175.0,3519495.43719927,4605263.157894737,,
Apartamento,Apartamento en venta en Santa Fe,1,1,51,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 207.200.000,,207.2,5754799.433180728,4062745.098039216,,
Apartamento,Apartamento en venta en Bosa,3,1,49,Bosa,Bosa Central,$ 134.000.000,,134.0,2677845.135869721,2734693.8775510206,,
Apartamento,Apartamento en venta en Bosa,3,1,53,Bosa,Bosa Central,$ 138.000.000,,138.0,2677845.135869721,2603773.5849056602,,
Apartamento,Apartamento en venta en Bosa,2,1,45,Bosa,Bosa Central,$ 115.500.000,,115.5,2677845.135869721,2566666.6666666665,,
Casa,Casa en venta en Bosa,2,1,44,Bosa,Bosa Central,$ 126.000.000,,126.0,2677845.135869721,2863636.3636363638,,
Apartamento,Apartamento en venta en Chico Reservado,2,2,103,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 450.000.000,,450.0,8104486.540013073,4368932.038834952,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,88,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5681818.181818182,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,88,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,,500.0,4572008.510026536,5681818.181818182,,
Apartamento,Apartamento en venta en Tintala,3,2,49,Tintala,Tintala,$ 153.000.000,,153.0,3799199.244295887,3122448.9795918367,,
Apartamento,Apartamento en venta en Usaquén,4,3,115,Usaquén,Usaquén,$ 500.000.000,,500.0,5655581.34903221,4347826.0869565215,,
Apartamento,Apartamento en venta en Engativa,2,2,54,Engativa,Engativá,$ 310.000.000,,310.0,2887769.666800428,5740740.740740741,,
